distance	Sample.Label	Effort	Region.Label	Area	multiplier	utm.e	utm.n
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
2.5	A3	672134	Tai	40370000	0.1166667	689007	644158
2.5	A3	672134	Tai	40370000	0.1166667	689007	644158
2.5	A3	672134	Tai	40370000	0.1166667	689007	644158
3.5	A3	672134	Tai	40370000	0.1166667	689007	644158
3.5	A3	672134	Tai	40370000	0.1166667	689007	644158
5.5	A3	672134	Tai	40370000	0.1166667	689007	644158
6.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
2.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
2.5	A3	672134	Tai	40370000	0.1166667	689007	644158
2.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
5.5	A3	672134	Tai	40370000	0.1166667	689007	644158
6.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
7.5	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
11	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
5.5	A3	672134	Tai	40370000	0.1166667	689007	644158
5.5	A3	672134	Tai	40370000	0.1166667	689007	644158
4.5	A3	672134	Tai	40370000	0.1166667	689007	644158
4.5	A3	672134	Tai	40370000	0.1166667	689007	644158
1.5	A3	672134	Tai	40370000	0.1166667	689007	644158
4.5	A3	672134	Tai	40370000	0.1166667	689007	644158
4.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
5.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
5.5	A3	672134	Tai	40370000	0.1166667	689007	644158
5.5	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
18	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
13.5	A3	672134	Tai	40370000	0.1166667	689007	644158
9	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
4.5	A4	680232	Tai	40370000	0.1166667	688999	643213
4.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
4.5	A4	680232	Tai	40370000	0.1166667	688999	643213
4.5	A4	680232	Tai	40370000	0.1166667	688999	643213
4.5	A4	680232	Tai	40370000	0.1166667	688999	643213
4.5	A4	680232	Tai	40370000	0.1166667	688999	643213
4.5	A4	680232	Tai	40370000	0.1166667	688999	643213
4.5	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
11	A4	680232	Tai	40370000	0.1166667	688999	643213
11	A4	680232	Tai	40370000	0.1166667	688999	643213
11	A4	680232	Tai	40370000	0.1166667	688999	643213
11	A4	680232	Tai	40370000	0.1166667	688999	643213
11	A4	680232	Tai	40370000	0.1166667	688999	643213
11	A4	680232	Tai	40370000	0.1166667	688999	643213
11	A4	680232	Tai	40370000	0.1166667	688999	643213
11	A4	680232	Tai	40370000	0.1166667	688999	643213
11	A4	680232	Tai	40370000	0.1166667	688999	643213
11	A4	680232	Tai	40370000	0.1166667	688999	643213
11	A4	680232	Tai	40370000	0.1166667	688999	643213
11	A4	680232	Tai	40370000	0.1166667	688999	643213
11	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
6.5	A4	680232	Tai	40370000	0.1166667	688999	643213
6.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
4.5	A4	680232	Tai	40370000	0.1166667	688999	643213
4.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
4.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
6.5	A4	680232	Tai	40370000	0.1166667	688999	643213
6.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
3.5	A4	680232	Tai	40370000	0.1166667	688999	643213
4.5	A4	680232	Tai	40370000	0.1166667	688999	643213
4.5	A4	680232	Tai	40370000	0.1166667	688999	643213
5.5	A4	680232	Tai	40370000	0.1166667	688999	643213
6.5	A4	680232	Tai	40370000	0.1166667	688999	643213
7.5	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
6.5	A4	680232	Tai	40370000	0.1166667	688999	643213
6.5	A4	680232	Tai	40370000	0.1166667	688999	643213
6.5	A4	680232	Tai	40370000	0.1166667	688999	643213
6.5	A4	680232	Tai	40370000	0.1166667	688999	643213
6.5	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
6.5	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
6.5	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
9	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
1.5	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
18	A4	680232	Tai	40370000	0.1166667	688999	643213
13.5	A4	680232	Tai	40370000	0.1166667	688999	643213
